TestData_WithEMG.csv
Sensor_1_IM_EMG1,Sensor_2_IM_EMG2,Sensor_3_IM_EMG3,Sensor_4_IM_EMG4,Sensor_5_IM_EMG5,Sensor_6_IM_EMG6,Sensor_7_IM_EMG7,Sensor_8_IM_EMG8,Sensor_9_IM_EMG9,Sensor_10_IM_EMG10,Sensor_11_IM_EMG11,Sensor_12_IM_EMG12,Sensor_13_IM_EMG13,Sensor_14_IM_EMG14,Sensor_15_IM_EMG15,Sensor_16_IM_EMG16,
0.00000344,0.00000325,-0.00002354,-0.00001501,0.00000000,0.00000000,-0.00000268,-0.00001334,-0.00003096,-0.00001478,-0.00001008,-0.00000472,-0.00000035,-0.00001194,-0.00010765,-0.00000818,
0.00000449,0.00000137,-0.00002528,-0.00001425,0.00000000,0.00000000,-0.00000305,-0.00001407,-0.00003141,-0.00001368,-0.00000888,-0.00000260,0.00000172,-0.00001165,-0.00010861,-0.00000941,
0.00000663,0.00000087,-0.00002599,-0.00001340,0.00000000,0.00000000,-0.00000317,-0.00001470,-0.00003036,-0.00001317,-0.00000876,-0.00000107,0.00000329,-0.00001187,-0.00009088,-0.00000408,
0.00000890,0.00000073,-0.00002575,-0.00001273,0.00000000,0.00000000,-0.00000213,-0.00001500,-0.00002812,-0.00001316,-0.00000938,-0.00000122,0.00000194,-0.00001127,-0.00004376,0.00001671,
0.00000959,-0.00000032,-0.00002411,-0.00001198,0.00000000,0.00000000,-0.00000081,-0.00001473,-0.00002634,-0.00001320,-0.00001022,-0.00000215,-0.00000216,-0.00000882,0.00002277,0.00004187,
0.00000724,-0.00000027,-0.00002114,-0.00001106,0.00000000,0.00000000,-0.00000114,-0.00001401,-0.00002651,-0.00001287,-0.00001188,-0.00000232,-0.00000594,-0.00000700,0.00007008,0.00005206,
0.00000353,0.00000194,-0.00001809,-0.00001026,0.00000000,0.00000000,-0.00000255,-0.00001328,-0.00002875,-0.00001177,-0.00001501,-0.00000189,-0.00000748,-0.00000795,0.00006691,0.00004154,
0.00000188,0.00000437,-0.00001645,-0.00000963,0.00000000,0.00000000,-0.00000283,-0.00001288,-0.00003161,-0.00000999,-0.00001886,-0.00000244,-0.00000710,-0.00001107,0.00002206,0.00002096,
0.00000270,0.00000556,-0.00001621,-0.00000856,0.00000000,0.00000000,-0.00000225,-0.00001270,-0.00003331,-0.00000845,-0.00002161,-0.00000426,-0.00000479,-0.00001488,-0.00002141,-0.00000004,
0.00000366,0.00000584,-0.00001632,-0.00000704,0.00000000,0.00000000,-0.00000196,-0.00001250,-0.00003398,-0.00000763,-0.00002185,-0.00000580,-0.00000109,-0.00001800,-0.00002532,-0.00001580,
0.00000354,0.00000610,-0.00001623,-0.00000618,0.00000000,0.00000000,-0.00000189,-0.00001210,-0.00003497,-0.00000735,-0.00001945,-0.00000536,0.00000216,-0.00001962,0.00001295,-0.00002213,
0.00000386,0.00000640,-0.00001596,-0.00000661,0.00000000,0.00000000,-0.00000254,-0.00001121,-0.00003588,-0.00000782,-0.00001572,-0.00000308,0.00000391,-0.00002004,0.00006683,-0.00002257,
0.00000502,0.00000614,-0.00001584,-0.00000758,0.00000000,0.00000000,-0.00000440,-0.00001013,-0.00003530,-0.00000856,-0.00001275,-0.00000097,0.00000410,-0.00001939,0.00010206,-0.00002535,
0.00000475,0.00000521,-0.00001621,-0.00000798,0.00000000,0.00000000,-0.00000655,-0.00000983,-0.00003336,-0.00000825,-0.00001179,-0.00000066,0.00000313,-0.00001745,0.00010329,-0.00003297,
0.00000290,0.00000434,-0.00001663,-0.00000775,0.00000000,0.00000000,-0.00000831,-0.00001046,-0.00003033,-0.00000778,-0.00001154,-0.00000189,0.00000113,-0.00001540,0.00008602,-0.00003989,
0.00000150,0.00000460,-0.00001677,-0.00000756,0.00000000,0.00000000,-0.00000990,-0.00001140,-0.00002483,-0.00000920,-0.00001022,-0.00000390,-0.00000283,-0.00001492,0.00007099,-0.00004049,
0.00000173,0.00000642,-0.00001784,-0.00000776,0.00000000,0.00000000,-0.00001053,-0.00001178,-0.00001855,-0.00001124,-0.00000961,-0.00000584,-0.00000793,-0.00001577,0.00006311,-0.00003504,
0.00000348,0.00000888,-0.00002035,-0.00000802,0.00000000,0.00000000,-0.00000989,-0.00001119,-0.00001753,-0.00001182,-0.00001233,-0.00000640,-0.00001149,-0.00001625,0.00004910,-0.00002749,
0.00000482,0.00001040,-0.00002280,-0.00000738,0.00000000,0.00000000,-0.00001011,-0.00001048,-0.00002244,-0.00001167,-0.00001679,-0.00000599,-0.00001300,-0.00001526,0.00000756,-0.00002320,
0.00000475,0.00001065,-0.00002431,-0.00000542,0.00000000,0.00000000,-0.00001156,-0.00001011,-0.00002745,-0.00001150,-0.00001972,-0.00000609,-0.00001223,-0.00001420,-0.00004935,-0.00002384,
0.00000481,0.00001036,-0.00002454,-0.00000329,0.00000000,0.00000000,-0.00001199,-0.00000958,-0.00002928,-0.00001128,-0.00002053,-0.00000642,-0.00000978,-0.00001466,-0.00008253,-0.00002631,
0.00000584,0.00000996,-0.00002301,-0.00000247,0.00000000,0.00000000,-0.00001079,-0.00000912,-0.00002870,-0.00001165,-0.00002054,-0.00000605,-0.00000946,-0.00001564,-0.00007619,-0.00002864,
0.00000659,0.00000968,-0.00002098,-0.00000272,0.00000000,0.00000000,-0.00000917,-0.00000929,-0.00002740,-0.00001210,-0.00002023,-0.00000520,-0.00001162,-0.00001625,-0.00003886,-0.00003135,
0.00000618,0.00000960,-0.00002045,-0.00000314,0.00000000,0.00000000,-0.00000818,-0.00000984,-0.00002722,-0.00001146,-0.00001941,-0.00000461,-0.00001177,-0.00001661,0.00001770,-0.00003431,
0.00000554,0.00000921,-0.00002157,-0.00000387,0.00000000,0.00000000,-0.00000793,-0.00001015,-0.00002893,-0.00001045,-0.00001839,-0.00000447,-0.00000779,-0.00001651,0.00008116,-0.00003670,
0.00000577,0.00000803,-0.00002367,-0.00000485,0.00000000,0.00000000,-0.00000814,-0.00001052,-0.00003141,-0.00001067,-0.00001768,-0.00000396,-0.00000270,-0.00001653,0.00012503,-0.00003970,
0.00000669,0.00000660,-0.00002592,-0.00000534,0.00000000,0.00000000,-0.00000817,-0.00001181,-0.00003278,-0.00001241,-0.00001769,-0.00000201,-0.00000027,-0.00001756,0.00012130,-0.00004678,
0.00000739,0.00000602,-0.00002653,-0.00000559,0.00000000,0.00000000,-0.00000701,-0.00001380,-0.00003169,-0.00001431,-0.00001829,0.00000125,0.00000033,-0.00001882,0.00007974,-0.00005977,
0.00000731,0.00000597,-0.00002474,-0.00000581,0.00000000,0.00000000,-0.00000459,-0.00001522,-0.00002851,-0.00001464,-0.00001855,0.00000423,0.00000171,-0.00001956,0.00003926,-0.00007252,
0.00000681,0.00000501,-0.00002221,-0.00000547,0.00000000,0.00000000,-0.00000194,-0.00001513,-0.00002537,-0.00001298,-0.00001804,0.00000545,0.00000374,-0.00002023,0.00002453,-0.00007339,
0.00000663,0.00000377,-0.00002103,-0.00000479,0.00000000,0.00000000,0.00000043,-0.00001403,-0.00002401,-0.00001072,-0.00001811,0.00000520,0.00000511,-0.00002062,0.00002990,-0.00005905,
0.00000690,0.00000392,-0.00002102,-0.00000453,0.00000000,0.00000000,0.00000200,-0.00001289,-0.00002469,-0.00000947,-0.00001898,0.00000453,0.00000536,-0.00002029,0.00004666,-0.00003892,
0.00000700,0.00000509,-0.00002006,-0.00000447,0.00000000,0.00000000,0.00000109,-0.00001194,-0.00002664,-0.00000917,-0.00001818,0.00000353,0.00000457,-0.00001976,0.00008028,-0.00002489,
0.00000621,0.00000521,-0.00001802,-0.00000376,0.00000000,0.00000000,-0.00000326,-0.00001154,-0.00002857,-0.00000894,-0.00001570,0.00000217,0.00000283,-0.00001917,0.00011972,-0.00002139,
0.00000505,0.00000334,-0.00001719,-0.00000247,0.00000000,0.00000000,-0.00000991,-0.00001207,-0.00002948,-0.00000851,-0.00001449,0.00000109,0.00000034,-0.00001811,0.00013413,-0.00002829,
0.00000537,0.00000115,-0.00001827,-0.00000170,0.00000000,0.00000000,-0.00001683,-0.00001263,-0.00002934,-0.00000851,-0.00001529,0.00000092,-0.00000236,-0.00001696,0.00011216,-0.00004679,
0.00000720,0.00000060,-0.00001965,-0.00000112,0.00000000,0.00000000,-0.00002233,-0.00001260,-0.00002885,-0.00000955,-0.00001609,0.00000204,-0.00000471,-0.00001655,0.00007402,-0.00007097,
0.00000834,0.00000138,-0.00002015,0.00000050,0.00000000,0.00000000,-0.00002589,-0.00001262,-0.00002866,-0.00001149,-0.00001537,0.00000408,-0.00000690,-0.00001755,0.00004338,-0.00008771,
0.00000798,0.00000204,-0.00002057,0.00000157,0.00000000,0.00000000,-0.00002893,-0.00001311,-0.00002897,-0.00001349,-0.00001408,0.00000541,-0.00001017,-0.00002040,0.00001911,-0.00009291,
0.00000696,0.00000255,-0.00002146,0.00000049,0.00000000,0.00000000,-0.00003243,-0.00001372,-0.00002980,-0.00001489,-0.00001390,0.00000437,-0.00001375,-0.00002398,-0.00000792,-0.00009145,
0.00000580,0.00000413,-0.00002160,-0.00000104,0.00000000,0.00000000,-0.00003513,-0.00001414,-0.00003093,-0.00001566,-0.00001471,0.00000140,-0.00001473,-0.00002605,-0.00003114,-0.00008752,
0.00000444,0.00000628,-0.00002075,-0.00000138,0.00000000,0.00000000,-0.00003414,-0.00001429,-0.00003145,-0.00001612,-0.00001548,-0.00000178,-0.00001046,-0.00002623,-0.00004471,-0.00007794,
0.00000259,0.00000754,-0.00001963,-0.00000045,0.00000000,0.00000000,-0.00002692,-0.00001407,-0.00003059,-0.00001637,-0.00001543,-0.00000418,-0.00000004,-0.00002557,-0.00005333,-0.00004998,
0.00000172,0.00000767,-0.00001818,0.00000127,0.00000000,0.00000000,-0.00001711,-0.00001338,-0.00002929,-0.00001619,-0.00001416,-0.00000465,0.00000827,-0.00002457,-0.00005604,-0.00000604,
0.00000334,0.00000684,-0.00001653,0.00000275,0.00000000,0.00000000,-0.00001094,-0.00001285,-0.00002874,-0.00001576,-0.00001209,-0.00000325,0.00000527,-0.00002426,-0.00005012,0.00002933,
0.00000544,0.00000577,-0.00001486,0.00000331,0.00000000,0.00000000,-0.00000797,-0.00001313,-0.00002856,-0.00001564,-0.00001017,-0.00000302,-0.00000169,-0.00002522,-0.00004660,0.00004648,
0.00000587,0.00000495,-0.00001324,0.00000310,0.00000000,0.00000000,-0.00000755,-0.00001304,-0.00002848,-0.00001505,-0.00000839,-0.00000437,-0.00000283,-0.00002563,-0.00005410,0.00005389,
0.00000518,0.00000410,-0.00001195,0.00000278,0.00000000,0.00000000,-0.00001173,-0.00001156,-0.00002879,-0.00001359,-0.00000664,-0.00000438,-0.00000033,-0.00002454,-0.00006339,0.00005578,
0.00000425,0.00000348,-0.00001115,0.00000323,0.00000000,0.00000000,-0.00001744,-0.00000981,-0.00002930,-0.00001264,-0.00000541,-0.00000282,0.00000219,-0.00002309,-0.00006164,0.00005490,
0.00000366,0.00000316,-0.00001130,0.00000436,0.00000000,0.00000000,-0.00001937,-0.00000920,-0.00003008,-0.00001237,-0.00000389,-0.00000148,0.00000405,-0.00002100,-0.00004699,0.00005056,
0.00000380,0.00000284,-0.00001283,0.00000514,0.00000000,0.00000000,-0.00001715,-0.00000959,-0.00003115,-0.00001208,-0.00000118,-0.00000118,0.00000488,-0.00001791,-0.00003098,0.00003912,
0.00000420,0.00000294,-0.00001524,0.00000518,0.00000000,0.00000000,-0.00001509,-0.00000979,-0.00003154,-0.00001248,0.00000102,-0.00000193,0.00000588,-0.00001608,-0.00002935,0.00002526,
0.00000444,0.00000370,-0.00001782,0.00000512,0.00000000,0.00000000,-0.00001738,-0.00000942,-0.00003071,-0.00001342,0.00000003,-0.00000342,0.00000732,-0.00001692,-0.00004187,0.00001723,
0.00000457,0.00000448,-0.00001999,0.00000547,0.00000000,0.00000000,-0.00002371,-0.00000945,-0.00002940,-0.00001332,-0.00000378,-0.00000447,0.00000664,-0.00001890,-0.00005013,0.00001615,
0.00000408,0.00000481,-0.00002103,0.00000539,0.00000000,0.00000000,-0.00002927,-0.00001043,-0.00002846,-0.00001196,-0.00000607,-0.00000338,0.00000266,-0.00001999,-0.00004165,0.00001615,
0.00000310,0.00000446,-0.00002124,0.00000370,0.00000000,0.00000000,-0.00003052,-0.00001142,-0.00002765,-0.00001035,-0.00000385,-0.00000106,-0.00000176,-0.00001942,-0.00002835,0.00001314,
0.00000278,0.00000335,-0.00002182,0.00000079,0.00000000,0.00000000,-0.00002780,-0.00001126,-0.00002604,-0.00000890,0.00000065,-0.00000068,-0.00000300,-0.00001777,-0.00003119,0.00001005,
0.00000319,0.00000219,-0.00002294,-0.00000124,0.00000000,0.00000000,-0.00002207,-0.00001046,-0.00002363,-0.00000714,0.00000329,-0.00000241,-0.00000129,-0.00001611,-0.00004775,0.00001078,
0.00000318,0.00000156,-0.00002365,-0.00000139,0.00000000,0.00000000,-0.00001443,-0.00001019,-0.00002166,-0.00000530,0.00000192,-0.00000335,0.00000031,-0.00001532,-0.00005608,0.00001366,
0.00000217,0.00000111,-0.00002354,-0.00000126,0.00000000,0.00000000,-0.00000752,-0.00001030,-0.00002126,-0.00000466,-0.00000239,-0.00000167,-0.00000016,-0.00001576,-0.00004289,0.00001287,
0.00000069,0.00000113,-0.00002343,-0.00000181,0.00000000,0.00000000,-0.00000406,-0.00001043,-0.00002239,-0.00000493,-0.00000590,0.00000151,-0.00000292,-0.00001677,-0.00001240,0.00000546,
-0.00000003,0.00000245,-0.00002412,-0.00000228,0.00000000,0.00000000,-0.00000508,-0.00001054,-0.00002410,-0.00000438,-0.00000586,0.00000341,-0.00000648,-0.00001707,0.00001610,-0.00000630,
0.00000075,0.00000457,-0.00002458,-0.00000260,0.00000000,0.00000000,-0.00000887,-0.00001017,-0.00002584,-0.00000275,-0.00000358,0.00000256,-0.00000810,-0.00001621,0.00001943,-0.00001872,
0.00000216,0.00000619,-0.00002341,-0.00000315,0.00000000,0.00000000,-0.00001197,-0.00000944,-0.00002771,-0.00000098,-0.00000177,0.00000060,-0.00000641,-0.00001502,-0.00000895,-0.00002750,
0.00000273,0.00000670,-0.00002120,-0.00000386,0.00000000,0.00000000,-0.00001307,-0.00000916,-0.00002945,-0.00000029,-0.00000150,-0.00000023,-0.00000273,-0.00001502,-0.00005215,-0.00002928,
0.00000258,0.00000648,-0.00001992,-0.00000469,0.00000000,0.00000000,-0.00001489,-0.00000924,-0.00003014,-0.00000205,-0.00000286,-0.00000045,0.00000049,-0.00001706,-0.00008397,-0.00002596,
0.00000271,0.00000641,-0.00002007,-0.00000527,0.00000000,0.00000000,-0.00001949,-0.00000890,-0.00002920,-0.00000547,-0.00000539,-0.00000160,0.00000214,-0.00002001,-0.00009114,-0.00002239,
0.00000321,0.00000685,-0.00002005,-0.00000492,0.00000000,0.00000000,-0.00002471,-0.00000808,-0.00002738,-0.00000763,-0.00000793,-0.00000333,0.00000301,-0.00002176,-0.00008308,-0.00002073,
0.00000378,0.00000704,-0.00001916,-0.00000434,0.00000000,0.00000000,-0.00002826,-0.00000758,-0.00002704,-0.00000788,-0.00000897,-0.00000519,0.00000390,-0.00002096,-0.00007557,-0.00002165,
0.00000439,0.00000633,-0.00001790,-0.00000451,0.00000000,0.00000000,-0.00003011,-0.00000790,-0.00002971,-0.00000801,-0.00000769,-0.00000779,0.00000439,-0.00001781,-0.00007317,-0.00002368,
0.00000477,0.00000599,-0.00001697,-0.00000450,0.00000000,0.00000000,-0.00002895,-0.00000806,-0.00003200,-0.00000890,-0.00000544,-0.00000972,0.00000313,-0.00001575,-0.00007235,-0.00001929,
0.00000426,0.00000691,-0.00001697,-0.00000378,0.00000000,0.00000000,-0.00002437,-0.00000755,-0.00003084,-0.00001067,-0.00000426,-0.00000924,-0.00000048,-0.00001777,-0.00007212,-0.00000903,
0.00000303,0.00000744,-0.00001753,-0.00000348,0.00000000,0.00000000,-0.00002002,-0.00000762,-0.00002931,-0.00001336,-0.00000443,-0.00000795,-0.00000485,-0.00002066,-0.00007322,-0.00000715,
0.00000193,0.00000638,-0.00001829,-0.00000356,0.00000000,0.00000000,-0.00001757,-0.00000878,-0.00002930,-0.00001637,-0.00000543,-0.00000671,-0.00000839,-0.00002074,-0.00007250,-0.00001734,
0.00000155,0.00000518,-0.00001916,-0.00000347,0.00000000,0.00000000,-0.00001535,-0.00000983,-0.00002916,-0.00001877,-0.00000690,-0.00000450,-0.00001062,-0.00001922,-0.00006848,-0.00002658,
0.00000193,0.00000564,-0.00001928,-0.00000384,0.00000000,0.00000000,-0.00001342,-0.00000963,-0.00002866,-0.00002007,-0.00000809,-0.00000224,-0.00001119,-0.00001785,-0.00006458,-0.00002361,
0.00000269,0.00000708,-0.00001876,-0.00000460,0.00000000,0.00000000,-0.00001265,-0.00000819,-0.00002774,-0.00002050,-0.00000884,-0.00000108,-0.00001080,-0.00001641,-0.00006306,-0.00000811,
0.00000317,0.00000805,-0.00001911,-0.00000501,0.00000000,0.00000000,-0.00001268,-0.00000680,-0.00002580,-0.00002058,-0.00000930,-0.00000046,-0.00001021,-0.00001477,-0.00006361,0.00000774,
0.00000328,0.00000891,-0.00002105,-0.00000532,0.00000000,0.00000000,-0.00001298,-0.00000683,-0.00002389,-0.00002048,-0.00000903,0.00000039,-0.00000845,-0.00001385,-0.00006429,0.00000857,
0.00000375,0.00000999,-0.00002367,-0.00000592,0.00000000,0.00000000,-0.00001317,-0.00000766,-0.00002345,-0.00002029,-0.00000872,0.00000148,-0.00000576,-0.00001454,-0.00006047,-0.00000219,
0.00000483,0.00001043,-0.00002526,-0.00000687,0.00000000,0.00000000,-0.00001355,-0.00000774,-0.00002461,-0.00002020,-0.00000992,0.00000197,-0.00000398,-0.00001651,-0.00004652,-0.00000761,
0.00000537,0.00000983,-0.00002494,-0.00000865,0.00000000,0.00000000,-0.00001554,-0.00000749,-0.00002678,-0.00001992,-0.00001229,0.00000065,-0.00000279,-0.00001817,-0.00002187,-0.00000659,
0.00000491,0.00000864,-0.00002381,-0.00001073,0.00000000,0.00000000,-0.00001918,-0.00000807,-0.00002898,-0.00001911,-0.00001411,-0.00000195,-0.00000094,-0.00001909,0.00000100,-0.00001313,
0.00000487,0.00000703,-0.00002367,-0.00001159,0.00000000,0.00000000,-0.00002185,-0.00000909,-0.00003030,-0.00001806,-0.00001462,-0.00000354,0.00000073,-0.00002045,0.00000473,-0.00003403,
0.00000635,0.00000462,-0.00002463,-0.00001126,0.00000000,0.00000000,-0.00002133,-0.00000952,-0.00003065,-0.00001746,-0.00001462,-0.00000310,0.00000044,-0.00002193,-0.00001053,-0.00005913,
0.00000822,0.00000237,-0.00002687,-0.00001119,0.00000000,0.00000000,-0.00001815,-0.00000889,-0.00003024,-0.00001727,-0.00001505,-0.00000176,-0.00000158,-0.00002215,-0.00002904,-0.00007362,
0.00000784,0.00000276,-0.00003286,-0.00001188,0.00000000,0.00000000,-0.00001473,-0.00000768,-0.00002898,-0.00001645,-0.00001562,-0.00000113,-0.00000296,-0.00002126,-0.00004075,-0.00007511,
0.00000417,0.00000537,-0.00004327,-0.00001231,0.00000000,0.00000000,-0.00001314,-0.00000703,-0.00002763,-0.00001470,-0.00001560,-0.00000198,-0.00000300,-0.00001977,-0.00004673,-0.00007053,
-0.00000141,0.00000725,-0.00005280,-0.00001172,0.00000000,0.00000000,-0.00001357,-0.00000761,-0.00002755,-0.00001304,-0.00001470,-0.00000372,-0.00000204,-0.00001804,-0.00005048,-0.00006749,
-0.00000741,0.00000761,-0.00005355,-0.00001102,0.00000000,0.00000000,-0.00001431,-0.00000895,-0.00002896,-0.00001223,-0.00001302,-0.00000493,0.00000132,-0.00001676,-0.00005233,-0.00006997,
-0.00001262,0.00000699,-0.00004524,-0.00001146,0.00000000,0.00000000,-0.00001376,-0.00001018,-0.00003090,-0.00001178,-0.00001161,-0.00000475,0.00000584,-0.00001591,-0.00005398,-0.00007176,
-0.00001556,0.00000557,-0.00003462,-0.00001300,0.00000000,0.00000000,-0.00001216,-0.00001096,-0.00003234,-0.00001110,-0.00001168,-0.00000352,0.00000718,-0.00001517,-0.00005895,-0.00005949,
-0.00001556,0.00000459,-0.00002398,-0.00001495,0.00000000,0.00000000,-0.00001105,-0.00001137,-0.00003272,-0.00001101,-0.00001266,-0.00000222,0.00000515,-0.00001535,-0.00006526,-0.00002692,
-0.00001292,0.00000488,-0.00001300,-0.00001668,0.00000000,0.00000000,-0.00001141,-0.00001144,-0.00003183,-0.00001177,-0.00001347,-0.00000167,0.00000337,-0.00001635,-0.00006693,0.00001644,
-0.00000873,0.00000536,-0.00000477,-0.00001785,0.00000000,0.00000000,-0.00001277,-0.00001117,-0.00003002,-0.00001195,-0.00001424,-0.00000198,0.00000344,-0.00001638,-0.00006212,0.00005247,
-0.00000369,0.00000507,-0.00000204,-0.00001868,0.00000000,0.00000000,-0.00001359,-0.00001034,-0.00002756,-0.00001139,-0.00001542,-0.00000247,0.00000449,-0.00001585,-0.00005387,0.00007196,
0.00000328,0.00000409,-0.00000504,-0.00001948,0.00000000,0.00000000,-0.00001278,-0.00000882,-0.00002419,-0.00001098,-0.00001755,-0.00000227,0.00000529,-0.00001662,-0.00004282,0.00007983,
0.00001023,0.00000315,-0.00001123,-0.00001943,0.00000000,0.00000000,-0.00001118,-0.00000795,-0.00002190,-0.00001037,-0.00002023,-0.00000116,0.00000509,-0.00001752,-0.00003049,0.00007710,
0.00001333,0.00000310,-0.00001691,-0.00001810,0.00000000,0.00000000,-0.00001076,-0.00000901,-0.00002303,-0.00000904,-0.00002124,0.00000007,0.00000389,-0.00001660,-0.00002498,0.00005923,
0.00001468,0.00000346,-0.00002132,-0.00001709,0.00000000,0.00000000,-0.00001189,-0.00001057,-0.00002499,-0.00000741,-0.00001973,0.00000049,0.00000277,-0.00001474,-0.00002590,0.00003341,
0.00001577,0.00000343,-0.00002516,-0.00001745,0.00000000,0.00000000,-0.00001307,-0.00001135,-0.00002506,-0.00000629,-0.00001741,0.00000057,0.00000200,-0.00001387,-0.00002146,0.00001053,
0.00001419,0.00000333,-0.00002711,-0.00001846,0.00000000,0.00000000,-0.00001360,-0.00001170,-0.00002519,-0.00000640,-0.00001635,0.00000120,0.00000050,-0.00001451,-0.00001048,-0.00000476,
0.00001137,0.00000367,-0.00002553,-0.00001945,0.00000000,0.00000000,-0.00001405,-0.00001159,-0.00002729,-0.00000759,-0.00001768,0.00000199,-0.00000199,-0.00001591,-0.00000335,-0.00001079,
0.00001007,0.00000421,-0.00002109,-0.00001992,0.00000000,0.00000000,-0.00001398,-0.00001125,-0.00002987,-0.00000876,-0.00002022,0.00000187,-0.00000416,-0.00001727,-0.00000415,-0.00001527,
0.00001009,0.00000418,-0.00001683,-0.00001938,0.00000000,0.00000000,-0.00001249,-0.00001140,-0.00003079,-0.00000905,-0.00002166,0.00000039,-0.00000466,-0.00001852,-0.00000994,-0.00002692,
0.00001073,0.00000304,-0.00001575,-0.00001819,0.00000000,0.00000000,-0.00001016,-0.00001171,-0.00002985,-0.00000874,-0.00002159,-0.00000192,-0.00000316,-0.00002030,-0.00001833,-0.00004018,
0.00001148,0.00000125,-0.00001742,-0.00001754,0.00000000,0.00000000,-0.00000823,-0.00001135,-0.00002822,-0.00000841,-0.00002113,-0.00000398,-0.00000045,-0.00002214,-0.00002585,-0.00004928,
0.00001148,0.00000005,-0.00001853,-0.00001799,0.00000000,0.00000000,-0.00000755,-0.00001060,-0.00002756,-0.00000825,-0.00002120,-0.00000508,0.00000223,-0.00002264,-0.00002924,-0.00005786,
0.00001016,0.00000016,-0.00001717,-0.00001833,0.00000000,0.00000000,-0.00000819,-0.00001062,-0.00002908,-0.00000828,-0.00002201,-0.00000548,0.00000418,-0.00002190,-0.00002967,-0.00006633,
0.00000799,0.00000140,-0.00001486,-0.00001749,0.00000000,0.00000000,-0.00000950,-0.00001169,-0.00003179,-0.00000876,-0.00002242,-0.00000541,0.00000530,-0.00002110,-0.00002963,-0.00006768,
0.00000633,0.00000325,-0.00001446,-0.00001597,0.00000000,0.00000000,-0.00001073,-0.00001265,-0.00003304,-0.00000995,-0.00002089,-0.00000450,0.00000540,-0.00002058,-0.00002663,-0.00005750,
0.00000644,0.00000482,-0.00001665,-0.00001457,0.00000000,0.00000000,-0.00001149,-0.00001286,-0.00003140,-0.00001158,-0.00001798,-0.00000302,0.00000430,-0.00001989,-0.00001376,-0.00004359,
0.00000797,0.00000527,-0.00001935,-0.00001391,0.00000000,0.00000000,-0.00001180,-0.00001292,-0.00002824,-0.00001247,-0.00001537,-0.00000240,0.00000193,-0.00001921,0.00000944,-0.00003714,
