TestData_WithEMG_EMG.csv
time,Sensor_1_IM_EMG1,Sensor_2_IM_EMG2,Sensor_3_IM_EMG3,Sensor_4_IM_EMG4,Sensor_5_IM_EMG5,Sensor_6_IM_EMG6,Sensor_7_IM_EMG7,Sensor_8_IM_EMG8,Sensor_9_IM_EMG9,Sensor_10_IM_EMG10,Sensor_11_IM_EMG11,Sensor_12_IM_EMG12,Sensor_13_IM_EMG13,Sensor_14_IM_EMG14,Sensor_15_IM_EMG15,Sensor_16_IM_EMG16,
0.50500000,-0.00000032,0.00000477,-0.00002161,-0.00000278,0.00000000,0.00000000,-0.00001249,-0.00001168,-0.00003044,-0.00000720,-0.00016493,-0.00005781,0.00000418,-0.00001119,-0.00000638,-0.00001504,
0.50550000,-0.00000232,0.00000623,-0.00002123,-0.00000310,0.00000000,0.00000000,-0.00001150,-0.00001332,-0.00002903,-0.00000783,-0.00008892,-0.00003150,0.00000216,-0.00001869,-0.00000531,-0.00002973,
0.50600000,-0.00000346,0.00000677,-0.00002097,-0.00000152,0.00000000,0.00000000,-0.00001053,-0.00001337,-0.00002846,-0.00000797,-0.00001162,-0.00001584,0.00000498,-0.00003008,-0.00000260,-0.00002927,
0.50650000,-0.00000350,0.00000712,-0.00002034,0.00000082,0.00000000,0.00000000,-0.00001065,-0.00001247,-0.00002779,-0.00000735,0.00002374,-0.00003004,0.00001348,-0.00004197,0.00000044,-0.00002782,
0.50700000,-0.00000204,0.00000788,-0.00001938,0.00000196,0.00000000,0.00000000,-0.00001156,-0.00001179,-0.00002651,-0.00000650,0.00001729,-0.00005235,0.00002115,-0.00004855,0.00000020,-0.00004082,
0.50750000,0.00000153,0.00000816,-0.00001876,0.00000100,0.00000000,0.00000000,-0.00001180,-0.00001141,-0.00002555,-0.00000677,0.00000020,-0.00004940,0.00001932,-0.00004626,-0.00000368,-0.00005909,
0.50800000,0.00000630,0.00000722,-0.00001875,-0.00000227,0.00000000,0.00000000,-0.00000994,-0.00001156,-0.00002605,-0.00000823,-0.00000748,-0.00001789,0.00000953,-0.00003903,-0.00000782,-0.00007054,
0.50850000,0.00000957,0.00000544,-0.00001881,-0.00000673,0.00000000,0.00000000,-0.00000669,-0.00001253,-0.00002754,-0.00000975,-0.00000569,0.00001272,0.00000067,-0.00003339,-0.00000963,-0.00007552,
0.50900000,0.00000968,0.00000367,-0.00001844,-0.00001012,0.00000000,0.00000000,-0.00000478,-0.00001387,-0.00002828,-0.00001073,0.00000444,0.00001737,-0.00000351,-0.00003025,-0.00001052,-0.00008110,
0.50950000,0.00000853,0.00000263,-0.00001782,-0.00001154,0.00000000,0.00000000,-0.00000532,-0.00001535,-0.00002764,-0.00001144,0.00002657,0.00000250,-0.00000521,-0.00002779,-0.00001184,-0.00009439,
0.51000000,0.00000891,0.00000259,-0.00001763,-0.00001169,0.00000000,0.00000000,-0.00000682,-0.00001675,-0.00002654,-0.00001208,0.00006273,-0.00000849,-0.00000667,-0.00002602,-0.00001280,-0.00011263,
0.51050000,0.00001008,0.00000325,-0.00001832,-0.00001118,0.00000000,0.00000000,-0.00000805,-0.00001721,-0.00002585,-0.00001225,0.00010142,-0.00000779,-0.00000735,-0.00002504,-0.00001351,-0.00012180,
0.51100000,0.00001012,0.00000380,-0.00001964,-0.00001041,0.00000000,0.00000000,-0.00000914,-0.00001637,-0.00002621,-0.00001200,0.00011692,-0.00000146,-0.00000582,-0.00002367,-0.00001413,-0.00011487,
0.51150000,0.00000916,0.00000375,-0.00002092,-0.00001006,0.00000000,0.00000000,-0.00001039,-0.00001494,-0.00002786,-0.00001214,0.00009105,0.00000693,-0.00000253,-0.00002068,-0.00001418,-0.00009625,
0.51200000,0.00000807,0.00000372,-0.00002177,-0.00001065,0.00000000,0.00000000,-0.00001111,-0.00001368,-0.00002976,-0.00001266,0.00003718,0.00001574,0.00000077,-0.00001631,-0.00001447,-0.00006714,
0.51250000,0.00000713,0.00000443,-0.00002173,-0.00001181,0.00000000,0.00000000,-0.00001083,-0.00001270,-0.00003071,-0.00001296,-0.00000914,0.00002378,0.00000251,-0.00001157,-0.00001629,-0.00003436,
0.51300000,0.00000614,0.00000559,-0.00002050,-0.00001245,0.00000000,0.00000000,-0.00001035,-0.00001178,-0.00003071,-0.00001306,-0.00002640,0.00003054,0.00000263,-0.00000725,-0.00001910,-0.00001473,
0.51350000,0.00000527,0.00000661,-0.00001946,-0.00001211,0.00000000,0.00000000,-0.00001049,-0.00001074,-0.00003093,-0.00001313,-0.00002095,0.00003375,0.00000054,-0.00000498,-0.00002176,-0.00000514,
0.51400000,0.00000498,0.00000720,-0.00002011,-0.00001102,0.00000000,0.00000000,-0.00001130,-0.00000971,-0.00003198,-0.00001342,-0.00000998,0.00003116,-0.00000380,-0.00000656,-0.00002484,0.00001422,
0.51450000,0.00000544,0.00000659,-0.00002126,-0.00000968,0.00000000,0.00000000,-0.00001201,-0.00000981,-0.00003225,-0.00001404,-0.00001070,0.00002293,-0.00000377,-0.00001160,-0.00002821,0.00003784,
0.51500000,0.00000613,0.00000465,-0.00002200,-0.00000880,0.00000000,0.00000000,-0.00001187,-0.00001133,-0.00003107,-0.00001388,-0.00002745,0.00000478,0.00000448,-0.00001659,-0.00002891,0.00004926,
0.51550000,0.00000614,0.00000304,-0.00002340,-0.00000813,0.00000000,0.00000000,-0.00001142,-0.00001194,-0.00003073,-0.00001168,-0.00003681,-0.00002459,0.00001244,-0.00001853,-0.00002421,0.00005580,
0.51600000,0.00000575,0.00000275,-0.00002483,-0.00000690,0.00000000,0.00000000,-0.00001102,-0.00001013,-0.00003162,-0.00000829,-0.00001861,-0.00004667,0.00001425,-0.00001896,-0.00001318,0.00006137,
0.51650000,0.00000529,0.00000312,-0.00002484,-0.00000593,0.00000000,0.00000000,-0.00001065,-0.00000761,-0.00003236,-0.00000564,0.00000602,-0.00004470,0.00001214,-0.00002082,0.00000141,0.00005594,
0.51700000,0.00000403,0.00000374,-0.00002412,-0.00000662,0.00000000,0.00000000,-0.00001097,-0.00000651,-0.00003329,-0.00000473,0.00001733,-0.00002785,0.00000725,-0.00002447,0.00001214,0.00003970,
0.51750000,0.00000285,0.00000479,-0.00002346,-0.00000828,0.00000000,0.00000000,-0.00001198,-0.00000710,-0.00003407,-0.00000559,0.00005512,-0.00001427,0.00000197,-0.00002891,0.00001390,0.00001656,
0.51800000,0.00000325,0.00000630,-0.00002285,-0.00000905,0.00000000,0.00000000,-0.00001253,-0.00000847,-0.00003302,-0.00000754,0.00013348,-0.00001114,-0.00000048,-0.00003270,0.00000749,-0.00000986,
0.51850000,0.00000452,0.00000794,-0.00002252,-0.00000853,0.00000000,0.00000000,-0.00001195,-0.00000979,-0.00003000,-0.00000955,0.00016811,-0.00001303,-0.00000269,-0.00003399,-0.00000417,-0.00002867,
0.51900000,0.00000574,0.00000852,-0.00002221,-0.00000775,0.00000000,0.00000000,-0.00001104,-0.00001035,-0.00002710,-0.00001113,0.00011022,-0.00001311,-0.00000808,-0.00003156,-0.00001692,-0.00003383,
0.51950000,0.00000659,0.00000711,-0.00002130,-0.00000786,0.00000000,0.00000000,-0.00001067,-0.00000983,-0.00002632,-0.00001208,0.00002378,-0.00001124,-0.00001514,-0.00002586,-0.00002400,-0.00003266,
0.52000000,0.00000587,0.00000508,-0.00002002,-0.00000896,0.00000000,0.00000000,-0.00001039,-0.00000875,-0.00002708,-0.00001217,-0.00001475,-0.00000864,-0.00002099,-0.00001901,-0.00002005,-0.00003637,
0.52050000,0.00000388,0.00000469,-0.00001957,-0.00000987,0.00000000,0.00000000,-0.00001033,-0.00000731,-0.00002748,-0.00001155,0.00000231,-0.00000599,-0.00002456,-0.00001331,-0.00000979,-0.00004661,
0.52100000,0.00000299,0.00000624,-0.00002064,-0.00000957,0.00000000,0.00000000,-0.00001151,-0.00000548,-0.00002682,-0.00001069,0.00002862,-0.00000475,-0.00002598,-0.00001033,-0.00000492,-0.00005248,
0.52150000,0.00000348,0.00000767,-0.00002207,-0.00000863,0.00000000,0.00000000,-0.00001278,-0.00000476,-0.00002552,-0.00000967,0.00003360,-0.00000460,-0.00002531,-0.00001107,-0.00000945,-0.00004344,
0.52200000,0.00000399,0.00000737,-0.00002224,-0.00000822,0.00000000,0.00000000,-0.00001243,-0.00000609,-0.00002439,-0.00000863,0.00002302,-0.00000417,-0.00002318,-0.00001461,-0.00001883,-0.00002407,
0.52250000,0.00000441,0.00000639,-0.00002124,-0.00000834,0.00000000,0.00000000,-0.00001153,-0.00000776,-0.00002404,-0.00000807,0.00000827,-0.00000365,-0.00002097,-0.00001806,-0.00002801,-0.00001042,
0.52300000,0.00000513,0.00000658,-0.00002016,-0.00000860,0.00000000,0.00000000,-0.00001186,-0.00000853,-0.00002388,-0.00000821,-0.00000314,-0.00000364,-0.00001897,-0.00001981,-0.00003152,-0.00001094,
0.52350000,0.00000601,0.00000803,-0.00001972,-0.00000893,0.00000000,0.00000000,-0.00001343,-0.00000906,-0.00002337,-0.00000867,-0.00000833,-0.00000356,-0.00001656,-0.00002035,-0.00002547,-0.00002095,
0.52400000,0.00000673,0.00000924,-0.00001994,-0.00000928,0.00000000,0.00000000,-0.00001466,-0.00000998,-0.00002357,-0.00000899,-0.00000927,-0.00000259,-0.00001337,-0.00002021,-0.00001245,-0.00003382,
0.52450000,0.00000747,0.00000919,-0.00002024,-0.00000943,0.00000000,0.00000000,-0.00001403,-0.00001101,-0.00002491,-0.00000897,-0.00000897,-0.00000107,-0.00000981,-0.00001930,-0.00000083,-0.00004691,
0.52500000,0.00000828,0.00000829,-0.00002021,-0.00000942,0.00000000,0.00000000,-0.00001184,-0.00001132,-0.00002607,-0.00000884,-0.00001053,-0.00000044,-0.00000641,-0.00001786,0.00000236,-0.00005856,
0.52550000,0.00000808,0.00000699,-0.00002036,-0.00001007,0.00000000,0.00000000,-0.00001025,-0.00001044,-0.00002662,-0.00000898,-0.00001606,-0.00000135,-0.00000254,-0.00001751,-0.00000136,-0.00006403,
0.52600000,0.00000647,0.00000563,-0.00002079,-0.00001164,0.00000000,0.00000000,-0.00001069,-0.00000933,-0.00002690,-0.00000959,-0.00002670,-0.00000340,0.00000047,-0.00001918,-0.00000611,-0.00005903,
0.52650000,0.00000488,0.00000477,-0.00002069,-0.00001310,0.00000000,0.00000000,-0.00001216,-0.00000945,-0.00002677,-0.00001053,-0.00004080,-0.00000579,-0.00000071,-0.00002122,-0.00000946,-0.00004677,
0.52700000,0.00000455,0.00000425,-0.00002006,-0.00001399,0.00000000,0.00000000,-0.00001293,-0.00001083,-0.00002646,-0.00001082,-0.00005510,-0.00000646,-0.00000468,-0.00002195,-0.00001183,-0.00003449,
0.52750000,0.00000545,0.00000357,-0.00002006,-0.00001461,0.00000000,0.00000000,-0.00001236,-0.00001242,-0.00002687,-0.00000963,-0.00007207,-0.00000431,-0.00000695,-0.00002133,-0.00001392,-0.00002422,
0.52800000,0.00000643,0.00000340,-0.00002169,-0.00001381,0.00000000,0.00000000,-0.00001164,-0.00001256,-0.00002832,-0.00000827,-0.00009086,-0.00000309,-0.00000565,-0.00002046,-0.00001496,-0.00001709,
0.52850000,0.00000641,0.00000438,-0.00002403,-0.00001083,0.00000000,0.00000000,-0.00001309,-0.00001086,-0.00002929,-0.00000829,-0.00010304,-0.00000450,-0.00000230,-0.00002025,-0.00001384,-0.00001631,
0.52900000,0.00000563,0.00000552,-0.00002489,-0.00000766,0.00000000,0.00000000,-0.00001709,-0.00000974,-0.00002832,-0.00000881,-0.00010871,-0.00000121,-0.00000032,-0.00002020,-0.00001180,-0.00001461,
0.52950000,0.00000428,0.00000614,-0.00002410,-0.00000606,0.00000000,0.00000000,-0.00002096,-0.00001006,-0.00002710,-0.00000899,-0.00010758,0.00001237,0.00000079,-0.00001961,-0.00000947,-0.00000047,
0.53000000,0.00000244,0.00000667,-0.00002284,-0.00000584,0.00000000,0.00000000,-0.00002231,-0.00000990,-0.00002789,-0.00000915,-0.00009070,0.00002686,0.00000381,-0.00001915,-0.00000724,0.00002188,
0.53050000,0.00000120,0.00000711,-0.00002113,-0.00000651,0.00000000,0.00000000,-0.00002138,-0.00000886,-0.00003001,-0.00000936,-0.00006050,0.00002763,0.00000768,-0.00001996,-0.00000751,0.00003688,
0.53100000,0.00000122,0.00000723,-0.00001940,-0.00000786,0.00000000,0.00000000,-0.00001939,-0.00000804,-0.00003143,-0.00000998,-0.00003457,0.00001714,0.00001175,-0.00002184,-0.00000990,0.00003382,
0.53150000,0.00000186,0.00000692,-0.00001905,-0.00000888,0.00000000,0.00000000,-0.00001755,-0.00000791,-0.00003122,-0.00001130,-0.00002480,0.00000781,0.00001502,-0.00002347,-0.00001128,0.00001831,
0.53200000,0.00000217,0.00000599,-0.00002042,-0.00000845,0.00000000,0.00000000,-0.00001663,-0.00000818,-0.00002997,-0.00001247,-0.00002325,-0.00000060,0.00001280,-0.00002380,-0.00001113,0.00000941,
0.53250000,0.00000165,0.00000494,-0.00002175,-0.00000760,0.00000000,0.00000000,-0.00001612,-0.00000870,-0.00002859,-0.00001295,-0.00001186,-0.00001659,0.00000616,-0.00002269,-0.00001074,0.00001453,
0.53300000,0.00000056,0.00000460,-0.00002116,-0.00000849,0.00000000,0.00000000,-0.00001517,-0.00000953,-0.00002741,-0.00001316,0.00001340,-0.00004007,0.00000245,-0.00002070,-0.00001030,0.00001947,
0.53350000,-0.00000030,0.00000478,-0.00001913,-0.00001096,0.00000000,0.00000000,-0.00001403,-0.00001041,-0.00002655,-0.00001309,0.00003370,-0.00005891,0.00000283,-0.00001859,-0.00000927,0.00000943,
0.53400000,-0.00000088,0.00000543,-0.00001735,-0.00001283,0.00000000,0.00000000,-0.00001329,-0.00001100,-0.00002628,-0.00001248,0.00003442,-0.00006071,0.00000233,-0.00001705,-0.00000841,-0.00001257,
0.53450000,-0.00000181,0.00000688,-0.00001658,-0.00001270,0.00000000,0.00000000,-0.00001337,-0.00001138,-0.00002657,-0.00001157,0.00002356,-0.00004597,-0.00000201,-0.00001644,-0.00000953,-0.00003255,
0.53500000,-0.00000258,0.00000771,-0.00001683,-0.00001125,0.00000000,0.00000000,-0.00001513,-0.00001197,-0.00002656,-0.00001084,0.00001298,-0.00002744,-0.00000899,-0.00001626,-0.00001250,-0.00004577,
0.53550000,-0.00000217,0.00000671,-0.00001747,-0.00000988,0.00000000,0.00000000,-0.00001903,-0.00001242,-0.00002613,-0.00001061,0.00000545,-0.00000809,-0.00001599,-0.00001473,-0.00001563,-0.00005365,
0.53600000,-0.00000086,0.00000525,-0.00001752,-0.00000877,0.00000000,0.00000000,-0.00002430,-0.00001151,-0.00002673,-0.00001081,-0.00000187,0.00002736,-0.00002203,-0.00001020,-0.00001830,-0.00005059,
0.53650000,0.00000044,0.00000444,-0.00001724,-0.00000778,0.00000000,0.00000000,-0.00002951,-0.00000952,-0.00002843,-0.00001119,-0.00000952,0.00007581,-0.00002607,-0.00000420,-0.00002064,-0.00003344,
0.53700000,0.00000111,0.00000419,-0.00001734,-0.00000685,0.00000000,0.00000000,-0.00003323,-0.00000818,-0.00002954,-0.00001153,-0.00001382,0.00010246,-0.00002573,-0.00000051,-0.00002255,-0.00001198,
0.53750000,0.00000106,0.00000502,-0.00001713,-0.00000528,0.00000000,0.00000000,-0.00003473,-0.00000787,-0.00002976,-0.00001171,-0.00001464,0.00008324,-0.00002038,-0.00000075,-0.00002387,-0.00000247,
0.53800000,0.00000072,0.00000683,-0.00001638,-0.00000313,0.00000000,0.00000000,-0.00003338,-0.00000835,-0.00002998,-0.00001202,-0.00001492,0.00004159,-0.00001520,-0.00000423,-0.00002429,-0.00001363,
0.53850000,0.00000073,0.00000817,-0.00001620,-0.00000182,0.00000000,0.00000000,-0.00002804,-0.00000954,-0.00003018,-0.00001284,-0.00001530,0.00002162,-0.00001607,-0.00000986,-0.00002297,-0.00003774,
0.53900000,0.00000154,0.00000825,-0.00001673,-0.00000200,0.00000000,0.00000000,-0.00001879,-0.00001019,-0.00002922,-0.00001374,-0.00001539,0.00002868,-0.00001955,-0.00001601,-0.00001914,-0.00005634,
0.53950000,0.00000272,0.00000752,-0.00001751,-0.00000342,0.00000000,0.00000000,-0.00000825,-0.00000970,-0.00002721,-0.00001369,-0.00001537,0.00003656,-0.00001894,-0.00002047,-0.00001408,-0.00006062,
0.54000000,0.00000327,0.00000680,-0.00001876,-0.00000566,0.00000000,0.00000000,-0.00000003,-0.00000946,-0.00002603,-0.00001242,-0.00001535,0.00003255,-0.00001497,-0.00002204,-0.00001073,-0.00005963,
0.54050000,0.00000284,0.00000676,-0.00001967,-0.00000797,0.00000000,0.00000000,0.00000427,-0.00000993,-0.00002641,-0.00001125,-0.00001399,0.00002271,-0.00001120,-0.00002121,-0.00001098,-0.00005973,
0.54100000,0.00000182,0.00000727,-0.00001936,-0.00000957,0.00000000,0.00000000,0.00000594,-0.00001015,-0.00002738,-0.00001152,-0.00001168,0.00001264,-0.00000726,-0.00001916,-0.00001512,-0.00005201,
0.54150000,0.00000112,0.00000670,-0.00001901,-0.00000905,0.00000000,0.00000000,0.00000588,-0.00000954,-0.00002764,-0.00001249,-0.00001543,-0.00000209,-0.00000071,-0.00001817,-0.00001975,-0.00002752,
0.54200000,0.00000153,0.00000444,-0.00001921,-0.00000625,0.00000000,0.00000000,0.00000293,-0.00000834,-0.00002674,-0.00001282,-0.00002766,-0.00002913,0.00000957,-0.00001967,-0.00001998,0.00000254,
0.54250000,0.00000223,0.00000252,-0.00001862,-0.00000431,0.00000000,0.00000000,-0.00000330,-0.00000754,-0.00002620,-0.00001270,-0.00003974,-0.00005909,0.00002325,-0.00002149,-0.00001603,0.00001247,
0.54300000,0.00000182,0.00000238,-0.00001751,-0.00000474,0.00000000,0.00000000,-0.00001203,-0.00000805,-0.00002718,-0.00001313,-0.00004877,-0.00005583,0.00003666,-0.00002194,-0.00001058,-0.00000801,
0.54350000,0.00000042,0.00000326,-0.00001723,-0.00000568,0.00000000,0.00000000,-0.00002172,-0.00000925,-0.00002862,-0.00001429,-0.00005984,-0.00001583,0.00004349,-0.00002161,-0.00000558,-0.00003633,
0.54400000,-0.00000085,0.00000425,-0.00001765,-0.00000623,0.00000000,0.00000000,-0.00002967,-0.00000985,-0.00002922,-0.00001502,-0.00007357,0.00000953,0.00004256,-0.00002002,-0.00000372,-0.00004116,
0.54450000,-0.00000104,0.00000517,-0.00001812,-0.00000675,0.00000000,0.00000000,-0.00003430,-0.00000974,-0.00002893,-0.00001409,-0.00008670,0.00000309,0.00004079,-0.00001656,-0.00000501,-0.00002671,
0.54500000,-0.00000013,0.00000590,-0.00001838,-0.00000716,0.00000000,0.00000000,-0.00003500,-0.00000965,-0.00002837,-0.00001202,-0.00009031,-0.00001181,0.00004236,-0.00001276,-0.00000558,-0.00002044,
0.54550000,0.00000105,0.00000619,-0.00001817,-0.00000714,0.00000000,0.00000000,-0.00003070,-0.00000988,-0.00002813,-0.00001089,-0.00007125,-0.00003105,0.00004088,-0.00001061,-0.00000301,-0.00002765,
0.54600000,0.00000237,0.00000614,-0.00001757,-0.00000708,0.00000000,0.00000000,-0.00002369,-0.00001027,-0.00002850,-0.00001129,-0.00003517,-0.00004355,0.00003156,-0.00001003,0.00000103,-0.00003294,
0.54650000,0.00000411,0.00000593,-0.00001680,-0.00000738,0.00000000,0.00000000,-0.00001938,-0.00001072,-0.00002910,-0.00001190,-0.00000681,-0.00002223,0.00002114,-0.00000968,0.00000272,-0.00002538,
0.54700000,0.00000509,0.00000536,-0.00001576,-0.00000760,0.00000000,0.00000000,-0.00001936,-0.00001149,-0.00002911,-0.00001213,0.00000265,0.00002905,0.00001904,-0.00000958,-0.00000007,-0.00000810,
0.54750000,0.00000403,0.00000425,-0.00001521,-0.00000752,0.00000000,0.00000000,-0.00002066,-0.00001247,-0.00002871,-0.00001230,0.00000479,0.00006755,0.00002426,-0.00001055,-0.00000555,0.00001476,
0.54800000,0.00000200,0.00000289,-0.00001641,-0.00000771,0.00000000,0.00000000,-0.00002034,-0.00001299,-0.00002893,-0.00001239,0.00001139,0.00005271,0.00002543,-0.00001260,-0.00001004,0.00004355,
0.54850000,0.00000166,0.00000175,-0.00001875,-0.00000813,0.00000000,0.00000000,-0.00001772,-0.00001287,-0.00002952,-0.00001233,0.00001592,-0.00000708,0.00001476,-0.00001489,-0.00001214,0.00006612,
0.54900000,0.00000378,0.00000164,-0.00002057,-0.00000842,0.00000000,0.00000000,-0.00001352,-0.00001260,-0.00002939,-0.00001205,0.00000677,-0.00005799,-0.00000362,-0.00001640,-0.00001296,0.00006313,
0.54950000,0.00000581,0.00000323,-0.00002138,-0.00000898,0.00000000,0.00000000,-0.00000863,-0.00001228,-0.00002832,-0.00001149,-0.00001340,-0.00005806,-0.00001895,-0.00001681,-0.00001360,0.00003094,
0.55000000,0.00000572,0.00000544,-0.00002128,-0.00001004,0.00000000,0.00000000,-0.00000513,-0.00001109,-0.00002696,-0.00001102,-0.00003364,-0.00002473,-0.00002378,-0.00001643,-0.00001461,-0.00001132,
0.55050000,0.00000445,0.00000639,-0.00002016,-0.00001102,0.00000000,0.00000000,-0.00000524,-0.00000911,-0.00002634,-0.00001114,-0.00004566,-0.00000366,-0.00001940,-0.00001560,-0.00001605,-0.00004276,
0.55100000,0.00000368,0.00000615,-0.00001849,-0.00001102,0.00000000,0.00000000,-0.00000831,-0.00000851,-0.00002719,-0.00001174,-0.00004923,-0.00000387,-0.00001259,-0.00001478,-0.00001764,-0.00006687,
0.55150000,0.00000357,0.00000593,-0.00001765,-0.00001011,0.00000000,0.00000000,-0.00001089,-0.00000995,-0.00002867,-0.00001213,-0.00005123,-0.00000803,-0.00000883,-0.00001444,-0.00001886,-0.00009256,
0.55200000,0.00000304,0.00000604,-0.00001863,-0.00000950,0.00000000,0.00000000,-0.00001091,-0.00001133,-0.00002923,-0.00001203,-0.00005667,-0.00000890,-0.00001015,-0.00001503,-0.00001935,-0.00011063,
0.55250000,0.00000206,0.00000597,-0.00002027,-0.00001019,0.00000000,0.00000000,-0.00001100,-0.00001167,-0.00002894,-0.00001197,-0.00006370,-0.00000689,-0.00001706,-0.00001669,-0.00001940,-0.00011124,
0.55300000,0.00000130,0.00000574,-0.00002089,-0.00001163,0.00000000,0.00000000,-0.00001425,-0.00001177,-0.00002897,-0.00001174,-0.00006595,-0.00000464,-0.00002541,-0.00001906,-0.00001906,-0.00010095,
0.55350000,0.00000077,0.00000599,-0.00002058,-0.00001234,0.00000000,0.00000000,-0.00001914,-0.00001212,-0.00002958,-0.00001017,-0.00005982,-0.00000527,-0.00002791,-0.00002130,-0.00001791,-0.00009356,
0.55400000,0.00000042,0.00000676,-0.00002048,-0.00001202,0.00000000,0.00000000,-0.00002223,-0.00001283,-0.00003013,-0.00000863,-0.00004672,-0.00000916,-0.00001828,-0.00002398,-0.00001638,-0.00008826,
0.55450000,0.00000030,0.00000754,-0.00002086,-0.00001124,0.00000000,0.00000000,-0.00002201,-0.00001384,-0.00002997,-0.00000945,-0.00002504,-0.00001695,0.00000987,-0.00002847,-0.00001476,-0.00007276,
0.55500000,0.00000025,0.00000765,-0.00002032,-0.00001018,0.00000000,0.00000000,-0.00001951,-0.00001416,-0.00002923,-0.00001118,0.00000062,-0.00002665,0.00004304,-0.00003128,-0.00001216,-0.00005156,
0.55550000,0.00000063,0.00000671,-0.00001870,-0.00000905,0.00000000,0.00000000,-0.00001641,-0.00001294,-0.00002865,-0.00001157,0.00001149,-0.00002827,0.00004985,-0.00002806,-0.00000834,-0.00003927,
0.55600000,0.00000176,0.00000550,-0.00001813,-0.00000800,0.00000000,0.00000000,-0.00001383,-0.00001147,-0.00002865,-0.00001136,0.00000029,-0.00001466,0.00002920,-0.00002235,-0.00000431,-0.00003067,
0.55650000,0.00000297,0.00000453,-0.00001882,-0.00000693,0.00000000,0.00000000,-0.00001209,-0.00001141,-0.00002889,-0.00001175,-0.00002344,0.00001021,0.00000614,-0.00001854,-0.00000207,-0.00001248,
0.55700000,0.00000338,0.00000327,-0.00001919,-0.00000619,0.00000000,0.00000000,-0.00001125,-0.00001237,-0.00002881,-0.00001257,-0.00004180,0.00003635,-0.00001093,-0.00001557,-0.00000290,0.00000908,
0.55750000,0.00000308,0.00000190,-0.00001924,-0.00000620,0.00000000,0.00000000,-0.00001169,-0.00001305,-0.00002836,-0.00001326,-0.00003439,0.00005480,-0.00002561,-0.00001221,-0.00000558,0.00002089,
0.55800000,0.00000265,0.00000153,-0.00001972,-0.00000684,0.00000000,0.00000000,-0.00001346,-0.00001307,-0.00002811,-0.00001336,-0.00001043,0.00006617,-0.00003477,-0.00000869,-0.00000879,0.00002778,
